chunk_id,jd_id,line_id,tag,sim_skills,sim_experience,sim_education,predicted_tag,text
Johnson_Controls_People Insights_Partner __line51,Johnson_Controls_People Insights_Partner ,51,skills,0.141,0.1554,0.0507,experience,Utilize tools like Power BI and Tableau for on-the-fly analysis
Johnson_Controls_People Insights_Partner __line52,Johnson_Controls_People Insights_Partner ,52,skills,0.1687,0.2929,0.0643,experience,Translate findings into business-friendly narratives and recommendations
Johnson_Controls_People Insights_Partner __line53,Johnson_Controls_People Insights_Partner ,53,mixed,0.0095,0.0837,-0.003,experience,Design approaches for recurring business questions
Johnson_Controls_People Insights_Partner __line54,Johnson_Controls_People Insights_Partner ,54,mixed,0.2258,0.1754,0.0289,skills,Collaborate with technical teams on dashboard and report requirements
Johnson_Controls_People Insights_Partner __line56,Johnson_Controls_People Insights_Partner ,56,education,0.2569,0.2553,0.4593,education,"Bachelor's degree in Analytics, Statistics, I/O Psychology, Economics, or related field"
Johnson_Controls_People Insights_Partner __line57,Johnson_Controls_People Insights_Partner ,57,experience,0.3097,0.4518,0.1868,experience,Experience in people or workforce analytics
Johnson_Controls_People Insights_Partner __line58,Johnson_Controls_People Insights_Partner ,58,skills,0.2199,0.2448,0.0408,experience,"Proficiency in data visualization tools (Power BI, Tableau)"
Johnson_Controls_People Insights_Partner __line59,Johnson_Controls_People Insights_Partner ,59,skills,0.3881,0.3817,0.2248,skills,Strong statistical analysis skills for HR data
Johnson_Controls_People Insights_Partner __line60,Johnson_Controls_People Insights_Partner ,60,skills,0.3735,0.3568,-0.0023,skills,Ability to influence senior leaders with insights
Johnson_Controls_People Insights_Partner __line61,Johnson_Controls_People Insights_Partner ,61,skills,0.4099,0.3623,0.323,skills,Excellent consulting and project management skills
Johnson_Controls_People Insights_Partner __line62,Johnson_Controls_People Insights_Partner ,62,skills,0.2108,0.1936,0.0982,skills,Proficiency in analyzing data from multiple sources
Johnson_Controls_People Insights_Partner __line63,Johnson_Controls_People Insights_Partner ,63,mixed,0.2156,0.1582,0.1088,skills,"Experience with statistical programming languages (R, Python) and HR systems (Workday)"
Johnson_Controls_People Insights_Partner __line64,Johnson_Controls_People Insights_Partner ,64,experience,0.2549,0.4285,0.1425,experience,Track record as a trusted advisor on people matters and demonstrated impact through analytical contributions.
Klaviyo_Senior_Solution_Architect__line18,Klaviyo_Senior_Solution_Architect,18,mixed,0.3714,0.3906,0.1226,experience,"Professional Services team members are critical to our customers’ success. They combine enterprise-grade project ownership, deep Klaviyo and martech expertise, and consultative engagement skills to deliver high-impact implementations and strategic technical solutions for complex customers. They lead scoped, post-sales engagements, shaping how work is delivered and scaled."
Klaviyo_Senior_Solution_Architect__line20,Klaviyo_Senior_Solution_Architect,20,mixed,0.1836,0.2895,0.0483,experience,"Own strategic customer engagements end-to-end, from shaping delivery in partnership with Sales to driving successful implementation and long-term adoption alongside Customer Success and Partner teams."
Klaviyo_Senior_Solution_Architect__line21,Klaviyo_Senior_Solution_Architect,21,mixed,0.3367,0.3856,0.159,experience,"Operate as a senior individual contributor who is trusted by customers and internal stakeholders to lead through complexity, influence at the executive level, and consistently deliver measurable outcomes for enterprise accounts."
Klaviyo_Senior_Solution_Architect__line22,Klaviyo_Senior_Solution_Architect,22,mixed,0.3634,0.3025,0.0518,skills,Combine strong delivery/project leadership with technical depth and solution design.
Klaviyo_Senior_Solution_Architect__line25,Klaviyo_Senior_Solution_Architect,25,mixed,0.3147,0.2966,0.125,skills,Shape and scope strategic engagements
Klaviyo_Senior_Solution_Architect__line26,Klaviyo_Senior_Solution_Architect,26,mixed,0.3445,0.3021,0.1217,skills,"Assist in defining Statements of Work (SOWs) that clearly articulate scope, deliverables, timelines, dependencies, and success metrics for complex technical engagements, ensuring alignment between customer goals and Klaviyo delivery capabilities."
Klaviyo_Senior_Solution_Architect__line27,Klaviyo_Senior_Solution_Architect,27,mixed,0.2774,0.2496,0.0466,skills,"Lead consultative conversations with customers to clarify business objectives, identify risks, and translate desired outcomes into actionable technical implementation plans."
Klaviyo_Senior_Solution_Architect__line28,Klaviyo_Senior_Solution_Architect,28,mixed,0.3034,0.3593,0.1136,experience,Lead strategic technical engagements
Klaviyo_Senior_Solution_Architect__line29,Klaviyo_Senior_Solution_Architect,29,mixed,0.3277,0.3544,0.1476,experience,"Serve as the owner for key technical phases of the customer journey, ensuring projects are delivered on time, on budget, and in line with agreed outcomes."
Klaviyo_Senior_Solution_Architect__line30,Klaviyo_Senior_Solution_Architect,30,mixed,0.2544,0.2485,0.0976,skills,"Build strong stakeholder relationships and communicate effectively with internal and external stakeholders to maintain visibility, accountability, and momentum toward customer goals."
Klaviyo_Senior_Solution_Architect__line31,Klaviyo_Senior_Solution_Architect,31,mixed,0.2514,0.2299,0.0443,skills,"Anticipate risks, build mitigation strategies, and adjust plans to keep enterprise projects on track."
Klaviyo_Senior_Solution_Architect__line32,Klaviyo_Senior_Solution_Architect,32,mixed,0.3731,0.3479,0.29,skills,Act as a strategic advisor and subject-matter expert
Klaviyo_Senior_Solution_Architect__line33,Klaviyo_Senior_Solution_Architect,33,mixed,0.2668,0.2427,0.1718,skills,"Become a deep expert in the Klaviyo platform and surrounding martech ecosystem, from data models and integrations to messaging channels (Email, SMS) and CDP use cases."
Klaviyo_Senior_Solution_Architect__line34,Klaviyo_Senior_Solution_Architect,34,mixed,0.3936,0.3327,0.1552,skills,Translate customer business goals into technical and operational solutions that leverage platform capabilities and best practices.
Klaviyo_Senior_Solution_Architect__line35,Klaviyo_Senior_Solution_Architect,35,mixed,0.2898,0.2538,0.1045,skills,"Educate and enable internal teams and customer stakeholders, becoming the go-to resource for complex questions, best practices, and solution tradeoffs."
Klaviyo_Senior_Solution_Architect__line36,Klaviyo_Senior_Solution_Architect,36,mixed,0.2376,0.0998,-0.0413,skills,"Drive repeatable, scalable solutions and continuous improvement"
Klaviyo_Senior_Solution_Architect__line37,Klaviyo_Senior_Solution_Architect,37,mixed,0.3555,0.3086,0.0823,skills,"Approach engagements with a highly analytical mindset - solving for the specific customer first, then identifying patterns and codifying repeatable solutions or feeding insights to internal product and engineering teams."
Klaviyo_Senior_Solution_Architect__line38,Klaviyo_Senior_Solution_Architect,38,mixed,0.2445,0.3339,0.17,experience,Contribute to internal initiatives and process improvements that elevate overall Professional Services delivery quality and consistency.
Klaviyo_Senior_Solution_Architect__line40,Klaviyo_Senior_Solution_Architect,40,mixed,0.2595,0.3216,0.0987,experience,Lead through influence and mentorship
Klaviyo_Senior_Solution_Architect__line41,Klaviyo_Senior_Solution_Architect,41,mixed,0.3904,0.362,0.1113,skills,"Demonstrate executive presence and the ability to articulate solution tradeoffs, securing buy-in from technical and non-technical stakeholders across all organizational levels."
Klaviyo_Senior_Solution_Architect__line42,Klaviyo_Senior_Solution_Architect,42,mixed,0.3573,0.3125,0.2062,skills,"Provide informal coaching and mentorship to peers, sharing best practices and supporting skill development across the team."
Klaviyo_Senior_Solution_Architect__line43,Klaviyo_Senior_Solution_Architect,43,mixed,0.3699,0.3087,0.0669,skills,Technical Solution Leadership
Klaviyo_Senior_Solution_Architect__line44,Klaviyo_Senior_Solution_Architect,44,mixed,0.3598,0.3695,0.2282,experience,"Serve as an ongoing technical advisor for enterprise customers, translating business goals into robust technical designs that align with objectives and industry best practices."
Klaviyo_Senior_Solution_Architect__line45,Klaviyo_Senior_Solution_Architect,45,mixed,0.3567,0.298,0.1163,skills,"Take full ownership of technical deliverables and their project milestones, collaborating with customer teams and internal teams to ensure high-quality outcomes."
Klaviyo_Senior_Solution_Architect__line46,Klaviyo_Senior_Solution_Architect,46,mixed,0.435,0.2442,0.1761,skills,Use your technical expertise to design and prototype tailored and scalable solutions for internal and external projects.
Klaviyo_Senior_Solution_Architect__line47,Klaviyo_Senior_Solution_Architect,47,mixed,0.1489,0.2762,0.0462,experience,"Quantify and communicate business cases for product enhancements, using evidence from customer usage to inform roadmap discussions for enterprise needs."
Klaviyo_Senior_Solution_Architect__line48,Klaviyo_Senior_Solution_Architect,48,mixed,0.2451,0.2444,0.0931,skills,"Act with urgency and precision to troubleshoot complex technical issues, ensuring customers receive best-in-class support during critical moments."
