jd_id,cv,prompt,run_id,source,model,temperature,score,score_100,verdict,human_holistic_label,latency_s,prompt_tokens,output_tokens,total_tokens,error
tines_senior_software_engineer_full_stack_735b5d,cv_hr,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,0.97,3437,18,3455,
tines_senior_software_engineer_full_stack_735b5d,cv_hr,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,1.07,3437,18,3455,
tines_senior_software_engineer_full_stack_735b5d,cv_hr,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,0.7,3437,18,3455,
TheHiveCareers_Technical Architect,cv_hr,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,1.02,2067,18,2085,
TheHiveCareers_Technical Architect,cv_hr,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,0.92,2067,18,2085,
TheHiveCareers_Technical Architect,cv_hr,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,1.11,2067,18,2085,
utopia_Technical Architect,cv_hr,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,0.0,Skip,,0.76,2726,18,2744,
utopia_Technical Architect,cv_hr,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,0.0,Skip,,0.88,2726,18,2744,
utopia_Technical Architect,cv_hr,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,0.0,Skip,,0.95,2726,18,2744,
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,cv_hr,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,1.88,2591,18,2609,
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,cv_hr,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,3.1,2591,18,2609,
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,cv_hr,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,1.08,2591,18,2609,
hubspot_principal_software_engineer_customer_journey_c3fa8a,cv_hr,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,5.59,3076,18,3094,
hubspot_principal_software_engineer_customer_journey_c3fa8a,cv_hr,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,9.96,3076,18,3094,
hubspot_principal_software_engineer_customer_journey_c3fa8a,cv_hr,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,3.1,3076,18,3094,
Klaviyo_Senior_Solution_Architect,cv_hr,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,1.49,2970,19,2989,
Klaviyo_Senior_Solution_Architect,cv_hr,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,13.76,2970,19,2989,
Klaviyo_Senior_Solution_Architect,cv_hr,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,0.64,2970,19,2989,
fivetran_senior_solution_architect_enterprise_1ce484,cv_hr,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,10.0,Skip,,0.73,3834,19,3853,
fivetran_senior_solution_architect_enterprise_1ce484,cv_hr,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,0.68,3834,19,3853,
fivetran_senior_solution_architect_enterprise_1ce484,cv_hr,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,22.1,3834,19,3853,
postman_strategic_solutions_engineer_8b835a,cv_hr,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,1.27,3049,19,3068,
postman_strategic_solutions_engineer_8b835a,cv_hr,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,0.92,3049,19,3068,
postman_strategic_solutions_engineer_8b835a,cv_hr,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,1.94,3049,19,3068,
wizeline_senior_net_software_engineer_5423a8,cv_hr,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,0.0,Skip,,1.37,2516,18,2534,
wizeline_senior_net_software_engineer_5423a8,cv_hr,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,1.5,2516,18,2534,
wizeline_senior_net_software_engineer_5423a8,cv_hr,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,0.0,Skip,,0.87,2516,18,2534,
zs_business_technology_solutions_associate_consultant_5a0be3,cv_hr,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,0.83,2748,19,2767,
zs_business_technology_solutions_associate_consultant_5a0be3,cv_hr,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,0.76,2748,19,2767,
zs_business_technology_solutions_associate_consultant_5a0be3,cv_hr,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,0.95,2748,19,2767,
infor_consultant_senior_warehouse_management_systems_5a3616,cv_hr,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,0.67,2702,18,2720,
infor_consultant_senior_warehouse_management_systems_5a3616,cv_hr,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,0.74,2702,18,2720,
infor_consultant_senior_warehouse_management_systems_5a3616,cv_hr,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,1.01,2702,18,2720,
epam_systems_solution_architect_3d03a4,cv_hr,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,0.0,Skip,,4.02,2600,18,2618,
epam_systems_solution_architect_3d03a4,cv_hr,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,0.73,2600,18,2618,
epam_systems_solution_architect_3d03a4,cv_hr,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,1.21,2600,18,2618,
air_aps_Software Architect,cv_hr,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,0.0,Skip,,0.87,2817,18,2835,
air_aps_Software Architect,cv_hr,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,0.0,Skip,,2.13,2817,18,2835,
air_aps_Software Architect,cv_hr,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,0.0,Skip,,0.96,2817,18,2835,
HP Software_Business Solution Architect,cv_hr,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,25.0,Skip,,0.96,2908,19,2927,
HP Software_Business Solution Architect,cv_hr,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,25.0,Skip,,1.32,2908,19,2927,
HP Software_Business Solution Architect,cv_hr,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1,25.0,Skip,,1.14,2908,19,2927,
chime_software_engineer_mypay_73eb57,cv_hr,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,14.17,3239,18,3257,
chime_software_engineer_mypay_73eb57,cv_hr,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,2.5,3239,18,3257,
chime_software_engineer_mypay_73eb57,cv_hr,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,2.03,3239,18,3257,
the_hartford_senior_data_architect_ac30d9,cv_hr,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,1.36,2448,18,2466,
the_hartford_senior_data_architect_ac30d9,cv_hr,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,3.63,2448,18,2466,
the_hartford_senior_data_architect_ac30d9,cv_hr,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,2.19,2448,18,2466,
SKM Group_ai_solution_architech,cv_hr,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,0.0,Skip,,2.55,2243,18,2261,
SKM Group_ai_solution_architech,cv_hr,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,2.06,2243,18,2261,
SKM Group_ai_solution_architech,cv_hr,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,0.63,2243,18,2261,
ecolab_business_development_representative_digital_soft_c1ea4b,cv_hr,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,20.0,Skip,,1.32,2863,19,2882,
ecolab_business_development_representative_digital_soft_c1ea4b,cv_hr,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,5.84,2863,19,2882,
ecolab_business_development_representative_digital_soft_c1ea4b,cv_hr,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,0.98,2863,19,2882,
ecs_web_software_developer_5c342c,cv_hr,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,0.71,2088,18,2106,
ecs_web_software_developer_5c342c,cv_hr,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,0.0,Skip,,0.62,2088,18,2106,
ecs_web_software_developer_5c342c,cv_hr,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,0.84,2088,18,2106,
Micro:bit Educational Foundation People and Culture Manager,cv_hr,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,3,78.0,Apply,,13.75,3107,19,3126,
Micro:bit Educational Foundation People and Culture Manager,cv_hr,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,3,78.0,Apply,,31.25,3107,19,3126,
Micro:bit Educational Foundation People and Culture Manager,cv_hr,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,3,78.0,Apply,,23.8,3107,19,3126,
Natuvion_Senior_People_Strategy_Excellence_Manager_mwd,cv_hr,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,3,88.0,Apply,,33.09,3848,19,3867,
Natuvion_Senior_People_Strategy_Excellence_Manager_mwd,cv_hr,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,3,88.0,Apply,,12.56,3848,19,3867,
Natuvion_Senior_People_Strategy_Excellence_Manager_mwd,cv_hr,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,3,88.0,Apply,,20.52,3848,19,3867,
fortis_games_senior_manager_people_experience_74a6fe,cv_hr,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,3,82.0,Apply,,13.12,2724,19,2743,
fortis_games_senior_manager_people_experience_74a6fe,cv_hr,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,3,82.0,Apply,,25.8,2724,19,2743,
fortis_games_senior_manager_people_experience_74a6fe,cv_hr,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,3,82.0,Apply,,12.0,2724,19,2743,
spectrum_one_people_operations_associate_bdd6be,cv_hr,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,16.63,3487,19,3506,
spectrum_one_people_operations_associate_bdd6be,cv_hr,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,26.08,3487,19,3506,
spectrum_one_people_operations_associate_bdd6be,cv_hr,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,7.05,3487,19,3506,
FareHarbor_People_Data_Analyst,cv_hr,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,13.8,2706,19,2725,
FareHarbor_People_Data_Analyst,cv_hr,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,17.17,2706,19,2725,
FareHarbor_People_Data_Analyst,cv_hr,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,24.48,2706,19,2725,
Grafana Labs People Analytics Analyst,cv_hr,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,52.8,3554,19,3573,
Grafana Labs People Analytics Analyst,cv_hr,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,35.08,3554,19,3573,
Grafana Labs People Analytics Analyst,cv_hr,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,81.83,3554,19,3573,
doordash_senior_people_process_optimization_strategist_f16ebc,cv_hr,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,3,82.0,Apply,,44.19,3540,19,3559,
doordash_senior_people_process_optimization_strategist_f16ebc,cv_hr,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,3,88.0,Apply,,7.95,3540,19,3559,
doordash_senior_people_process_optimization_strategist_f16ebc,cv_hr,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,3,88.0,Apply,,7.68,3540,19,3559,
automat_it_hr_specialist_b6fd68,cv_hr,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,35.96,2348,19,2367,
automat_it_hr_specialist_b6fd68,cv_hr,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,11.33,2348,19,2367,
automat_it_hr_specialist_b6fd68,cv_hr,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,12.2,2348,19,2367,
consensys_senior_people_operations_partner_b4959a,cv_hr,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,2,68.0,Consider,,8.44,3325,19,3344,
consensys_senior_people_operations_partner_b4959a,cv_hr,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,2,65.0,Consider,,13.91,3325,19,3344,
consensys_senior_people_operations_partner_b4959a,cv_hr,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,2,65.0,Consider,,8.95,3325,19,3344,
Hero_Group_HR_Tech_People_Analytics_Specialist,cv_hr,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,10.07,3745,19,3764,
Hero_Group_HR_Tech_People_Analytics_Specialist,cv_hr,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,8.13,3745,19,3764,
Hero_Group_HR_Tech_People_Analytics_Specialist,cv_hr,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,4.09,3745,19,3764,
Pimcore_HR Generalist,cv_hr,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,12.16,2442,19,2461,
Pimcore_HR Generalist,cv_hr,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,19.17,2442,19,2461,
Pimcore_HR Generalist,cv_hr,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,16.16,2442,19,2461,
hackajob Manager HR Transformation - HR Reimagined,cv_hr,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,3,78.0,Apply,,14.07,3363,19,3382,
hackajob Manager HR Transformation - HR Reimagined,cv_hr,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,3,78.0,Apply,,38.2,3363,19,3382,
hackajob Manager HR Transformation - HR Reimagined,cv_hr,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,3,78.0,Apply,,16.33,3363,19,3382,
smartsheet_senior_people_operations_generalist_c0b593,cv_hr,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,24.22,2963,19,2982,
smartsheet_senior_people_operations_generalist_c0b593,cv_hr,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,30.34,2963,19,2982,
smartsheet_senior_people_operations_generalist_c0b593,cv_hr,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,14.89,2963,19,2982,
Polestarcars_People_Analytics_AI_Specialist,cv_hr,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,2,62.0,Consider,,9.83,3793,19,3812,
Polestarcars_People_Analytics_AI_Specialist,cv_hr,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,2,62.0,Consider,,31.26,3793,19,3812,
Polestarcars_People_Analytics_AI_Specialist,cv_hr,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,2,55.0,Consider,,10.95,3793,19,3812,
ecs_senior_hr_business_partner_59b2ad,cv_hr,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,6.75,2734,19,2753,
ecs_senior_hr_business_partner_59b2ad,cv_hr,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,47.96,2734,19,2753,
ecs_senior_hr_business_partner_59b2ad,cv_hr,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,5.23,2734,19,2753,
Bobcatemea_HR_Data_Analyst,cv_hr,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,5.93,3436,19,3455,
Bobcatemea_HR_Data_Analyst,cv_hr,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,15.97,3436,19,3455,
Bobcatemea_HR_Data_Analyst,cv_hr,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,17.7,3436,19,3455,
Leidos_HR_Technology_and_AI_Analyst,cv_hr,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,4.07,1997,19,2016,
Leidos_HR_Technology_and_AI_Analyst,cv_hr,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,6.62,1997,19,2016,
Leidos_HR_Technology_and_AI_Analyst,cv_hr,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,4.96,1997,19,2016,
Flash Pack_people_partner,cv_hr,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,3,92.0,Apply,,12.28,3314,19,3333,
Flash Pack_people_partner,cv_hr,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,3,92.0,Apply,,9.93,3314,19,3333,
Flash Pack_people_partner,cv_hr,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,3,92.0,Apply,,26.56,3314,19,3333,
Theprogenygroup_People_Partner,cv_hr,P2,1,hr_extra,gemini-3.1-flash-lite-preview,1.0,2,68.0,Consider,,30.25,4338,19,4357,
Theprogenygroup_People_Partner,cv_hr,P2,2,hr_extra,gemini-3.1-flash-lite-preview,1.0,2,68.0,Consider,,17.79,4338,19,4357,
Theprogenygroup_People_Partner,cv_hr,P2,3,hr_extra,gemini-3.1-flash-lite-preview,1.0,2,68.0,Consider,,68.85,4338,19,4357,
maki_people_senior_psychometrician,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,7.0,2429,18,2447,
maki_people_senior_psychometrician,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,0,10.0,Skip,,9.33,2429,19,2448,
maki_people_senior_psychometrician,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,6.36,2429,18,2447,
Accenture_Talent_Transformation_Manager,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,9.36,2914,19,2933,
Accenture_Talent_Transformation_Manager,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,2.48,2914,19,2933,
Accenture_Talent_Transformation_Manager,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,8.35,2914,19,2933,
Arrive_People_Analytics_Lead,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,10.18,2713,19,2732,
Arrive_People_Analytics_Lead,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,8.14,2713,19,2732,
Arrive_People_Analytics_Lead,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,9.27,2713,19,2732,
Atlantica Sustainable Infrastructure_Talent_Culture Analyst,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,9.79,2046,18,2064,
Atlantica Sustainable Infrastructure_Talent_Culture Analyst,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,12.51,2046,18,2064,
Atlantica Sustainable Infrastructure_Talent_Culture Analyst,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,0.76,2046,18,2064,
Canonical_talent_scientst,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,0,20.0,Skip,,0.73,2693,19,2712,
Canonical_talent_scientst,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,0,20.0,Skip,,10.0,2693,19,2712,
Canonical_talent_scientst,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,0,25.0,Skip,,0.94,2693,19,2712,
Dandelion_Civilization_Psychometric Modeling_Analyst,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,0,20.0,Skip,,0.99,2021,19,2040,
Dandelion_Civilization_Psychometric Modeling_Analyst,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,0,20.0,Skip,,9.05,2021,19,2040,
Dandelion_Civilization_Psychometric Modeling_Analyst,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,1.27,2021,19,2040,
DataAnnotation_Quantitative_Psychologist_AI_Trainer,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,18.2,2182,19,2201,
DataAnnotation_Quantitative_Psychologist_AI_Trainer,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,11.48,2182,19,2201,
DataAnnotation_Quantitative_Psychologist_AI_Trainer,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,6.91,2182,19,2201,
G-Research_Insight_Analyst,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,0,25.0,Skip,,9.06,2067,19,2086,
G-Research_Insight_Analyst,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,4.85,2067,19,2086,
G-Research_Insight_Analyst,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,0,20.0,Skip,,12.98,2067,19,2086,
Johnson_Controls_People Insights_Partner ,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,0,10.0,Skip,,0.62,2088,19,2107,
Johnson_Controls_People Insights_Partner ,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,0,10.0,Skip,,9.36,2088,19,2107,
Johnson_Controls_People Insights_Partner ,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,8.44,2088,18,2106,
LinkedIn_HR_Data_Engineer_People_Analytics ,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,8.12,2568,19,2587,
LinkedIn_HR_Data_Engineer_People_Analytics ,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,1.3,2568,19,2587,
LinkedIn_HR_Data_Engineer_People_Analytics ,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,0.89,2568,19,2587,
Proofpoint_People_Data_Analyst,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,4.58,2275,19,2294,
Proofpoint_People_Data_Analyst,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,0.59,2275,19,2294,
Proofpoint_People_Data_Analyst,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,0.66,2275,19,2294,
QIC_Digital_Hub_data_analyst,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,8.03,1948,19,1967,
QIC_Digital_Hub_data_analyst,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,0.96,1948,19,1967,
QIC_Digital_Hub_data_analyst,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,0.72,1948,19,1967,
angels-space-art-director,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,8.9,2325,18,2343,
angels-space-art-director,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,2.17,2325,18,2343,
angels-space-art-director,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,0,5.0,Skip,,2.72,2325,18,2343,
anglian-water-lead-systems-engineer,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,7.09,2088,19,2107,
anglian-water-lead-systems-engineer,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,7.44,2088,19,2107,
anglian-water-lead-systems-engineer,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,1,45.0,Skip,,1.26,2088,19,2107,
bazaarvoice-provisioning-analyst,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,2.2,2195,19,2214,
bazaarvoice-provisioning-analyst,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,0.59,2195,19,2214,
bazaarvoice-provisioning-analyst,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,7.19,2195,19,2214,
bpostgroup_People_Analytics_Data_Scientist ,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,3.71,2041,19,2060,
bpostgroup_People_Analytics_Data_Scientist ,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,13.25,2041,19,2060,
bpostgroup_People_Analytics_Data_Scientist ,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,0.66,2041,19,2060,
codility_assessment_scientist,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,0.81,3154,19,3173,
codility_assessment_scientist,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,9.86,3154,19,3173,
codility_assessment_scientist,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,1,35.0,Skip,,7.78,3154,19,3173,
freeplay_data_scientist,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,1.93,1589,19,1608,
freeplay_data_scientist,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,0.61,1589,19,1608,
freeplay_data_scientist,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,2.49,1589,19,1608,
lightning-ai-frontend-engineer,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,0.75,1890,19,1909,
lightning-ai-frontend-engineer,cv_engineer,P2,2,main,gemini-3.1-flash-lite-preview,1.0,0,20.0,Skip,,1.58,1890,19,1909,
lightning-ai-frontend-engineer,cv_engineer,P2,3,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,1.06,1890,19,1909,
meta_data_analyst,cv_engineer,P2,1,main,gemini-3.1-flash-lite-preview,1.0,0,15.0,Skip,,10.78,2449,19,2468,
