jd_id,cv,prompt,run_id,source,model,temperature,score,score_100,human_holistic_label,latency_s,prompt_tokens,output_tokens,total_tokens,error,level
skillvue_people_scientist,cv_engineer,P1,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,9.07,1699.0,9.0,1708.0,,level_1
skillvue_people_scientist,cv_engineer,P1,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,7.39,1699.0,9.0,1708.0,,level_1
skillvue_people_scientist,cv_engineer,P1,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,10.98,1699.0,9.0,1708.0,,level_1
sorare-marketing-graphic-designer,cv_engineer,P1,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,3.18,2097.0,9.0,2106.0,,level_1
sorare-marketing-graphic-designer,cv_engineer,P1,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,8.18,2097.0,9.0,2106.0,,level_1
sorare-marketing-graphic-designer,cv_engineer,P1,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,4.84,2097.0,9.0,2106.0,,level_1
the_world_bank_consultant_agent_evaluation,cv_engineer,P1,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,0.52,1696.0,9.0,1705.0,,level_1
the_world_bank_consultant_agent_evaluation,cv_engineer,P1,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,16.45,1696.0,9.0,1705.0,,level_1
the_world_bank_consultant_agent_evaluation,cv_engineer,P1,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,1.41,1696.0,9.0,1705.0,,level_1
unicef_people_culture_specialist,cv_engineer,P1,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,1.18,1889.0,9.0,1898.0,,level_1
unicef_people_culture_specialist,cv_engineer,P1,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,1.48,1889.0,9.0,1898.0,,level_1
unicef_people_culture_specialist,cv_engineer,P1,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,0.47,1889.0,9.0,1898.0,,level_1
 Product_Growth_Analyst_wiris,cv_engineer,P1,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,5.12,1938.0,9.0,1947.0,,level_1
 Product_Growth_Analyst_wiris,cv_engineer,P1,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,2.41,1938.0,9.0,1947.0,,level_1
 Product_Growth_Analyst_wiris,cv_engineer,P1,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,8.54,1938.0,9.0,1947.0,,level_1
AI_Video_Editor_PARTNERS,cv_engineer,P1,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,0.57,1575.0,9.0,1584.0,,level_1
AI_Video_Editor_PARTNERS,cv_engineer,P1,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,10.95,1575.0,9.0,1584.0,,level_1
AI_Video_Editor_PARTNERS,cv_engineer,P1,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,4.08,1575.0,9.0,1584.0,,level_1
Applied_AI_Engineer_Impress,cv_engineer,P1,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,5.16,1896.0,9.0,1905.0,,level_1
Applied_AI_Engineer_Impress,cv_engineer,P1,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,11.59,1896.0,9.0,1905.0,,level_1
Applied_AI_Engineer_Impress,cv_engineer,P1,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,2.4,1896.0,9.0,1905.0,,level_1
Customer_success_specialist_CareWise,cv_engineer,P1,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,2.42,1816.0,9.0,1825.0,,level_1
Customer_success_specialist_CareWise,cv_engineer,P1,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,1.56,1816.0,9.0,1825.0,,level_1
Customer_success_specialist_CareWise,cv_engineer,P1,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,,,9.39,1816.0,9.0,1825.0,,level_1
Data_Architect_Hanna_Robulets_Company,cv_engineer,P1,1,main,gemini-3.1-flash-lite-preview,1.0,2.0,,,1.58,1598.0,9.0,1607.0,,level_1
Data_Architect_Hanna_Robulets_Company,cv_engineer,P1,2,main,gemini-3.1-flash-lite-preview,1.0,2.0,,,0.53,1598.0,9.0,1607.0,,level_1
Data_Architect_Hanna_Robulets_Company,cv_engineer,P1,3,main,gemini-3.1-flash-lite-preview,1.0,2.0,,,0.46,1598.0,9.0,1607.0,,level_1
Digital_Learning_Applications_Schneider_Electric,cv_engineer,P1,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,6.2,2460.0,9.0,2469.0,,level_1
Digital_Learning_Applications_Schneider_Electric,cv_engineer,P1,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,0.6,2460.0,9.0,2469.0,,level_1
Digital_Learning_Applications_Schneider_Electric,cv_engineer,P1,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,2.55,2460.0,9.0,2469.0,,level_1
QIT Software_data_scientist,cv_engineer,P1,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,10.63,1704.0,9.0,1713.0,,level_1
QIT Software_data_scientist,cv_engineer,P1,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,1.05,1704.0,9.0,1713.0,,level_1
QIT Software_data_scientist,cv_engineer,P1,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,9.75,1704.0,9.0,1713.0,,level_1
Senior_AI Engineer_MoveUp,cv_engineer,P1,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,8.82,1561.0,9.0,1570.0,,level_1
Senior_AI Engineer_MoveUp,cv_engineer,P1,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,9.7,1561.0,9.0,1570.0,,level_1
Senior_AI Engineer_MoveUp,cv_engineer,P1,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,,,5.27,1561.0,9.0,1570.0,,level_1
maki_people_senior_psychometrician,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,3.0,94.0,3.0,2.4,2556.0,19.0,2575.0,,level_1
maki_people_senior_psychometrician,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,3.0,94.0,3.0,13.87,2556.0,19.0,2575.0,,level_1
maki_people_senior_psychometrician,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,3.0,94.0,3.0,0.62,2556.0,19.0,2575.0,,level_1
Accenture_Talent_Transformation_Manager,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,2.0,72.0,2.0,2.3,3041.0,19.0,3060.0,,level_1
Accenture_Talent_Transformation_Manager,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,2.0,72.0,2.0,6.67,3041.0,19.0,3060.0,,level_1
Accenture_Talent_Transformation_Manager,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,2.0,72.0,2.0,2.73,3041.0,19.0,3060.0,,level_1
Arrive_People_Analytics_Lead,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,2.0,55.0,1.0,0.57,2840.0,19.0,2859.0,,level_1
Arrive_People_Analytics_Lead,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,2.0,55.0,1.0,2.7,2840.0,19.0,2859.0,,level_1
Arrive_People_Analytics_Lead,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,2.0,62.0,1.0,1.35,2840.0,19.0,2859.0,,level_1
Atlantica Sustainable Infrastructure_Talent_Culture Analyst,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,2.0,65.0,1.0,2.43,2173.0,19.0,2192.0,,level_1
Atlantica Sustainable Infrastructure_Talent_Culture Analyst,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,2.0,62.0,1.0,0.94,2173.0,19.0,2192.0,,level_1
Atlantica Sustainable Infrastructure_Talent_Culture Analyst,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,2.0,68.0,1.0,0.96,2173.0,19.0,2192.0,,level_1
Canonical_talent_scientst,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,3.0,88.0,2.0,2.46,2820.0,19.0,2839.0,,level_1
Canonical_talent_scientst,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,3.0,88.0,2.0,9.31,2820.0,19.0,2839.0,,level_1
Canonical_talent_scientst,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,3.0,88.0,2.0,1.94,2820.0,19.0,2839.0,,level_1
Dandelion_Civilization_Psychometric Modeling_Analyst,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,3.0,94.0,3.0,3.87,2148.0,19.0,2167.0,,level_1
Dandelion_Civilization_Psychometric Modeling_Analyst,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,3.0,94.0,3.0,8.85,2148.0,19.0,2167.0,,level_1
Dandelion_Civilization_Psychometric Modeling_Analyst,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,3.0,94.0,3.0,2.32,2148.0,19.0,2167.0,,level_1
DataAnnotation_Quantitative_Psychologist_AI_Trainer,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,3.0,92.0,2.0,7.42,2309.0,19.0,2328.0,,level_1
DataAnnotation_Quantitative_Psychologist_AI_Trainer,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,3.0,92.0,2.0,1.27,2309.0,19.0,2328.0,,level_1
DataAnnotation_Quantitative_Psychologist_AI_Trainer,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,3.0,92.0,2.0,2.7,2309.0,19.0,2328.0,,level_1
G-Research_Insight_Analyst,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,2.0,68.0,2.0,0.59,2194.0,19.0,2213.0,,level_1
G-Research_Insight_Analyst,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,2.0,68.0,2.0,1.34,2194.0,19.0,2213.0,,level_1
G-Research_Insight_Analyst,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,2.0,68.0,2.0,0.77,2194.0,19.0,2213.0,,level_1
Johnson_Controls_People Insights_Partner ,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,3.0,78.0,2.0,0.91,2215.0,19.0,2234.0,,level_1
Johnson_Controls_People Insights_Partner ,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,3.0,78.0,2.0,1.53,2215.0,19.0,2234.0,,level_1
Johnson_Controls_People Insights_Partner ,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,3.0,78.0,2.0,13.26,2215.0,19.0,2234.0,,level_1
LinkedIn_HR_Data_Engineer_People_Analytics ,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,2.0,68.0,1.0,4.34,2695.0,19.0,2714.0,,level_1
LinkedIn_HR_Data_Engineer_People_Analytics ,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,2.0,68.0,1.0,1.68,2695.0,19.0,2714.0,,level_1
LinkedIn_HR_Data_Engineer_People_Analytics ,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,2.0,68.0,1.0,2.04,2695.0,19.0,2714.0,,level_1
Proofpoint_People_Data_Analyst,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,2.0,68.0,2.0,2.65,2402.0,19.0,2421.0,,level_1
Proofpoint_People_Data_Analyst,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,2.0,68.0,2.0,8.95,2402.0,19.0,2421.0,,level_1
Proofpoint_People_Data_Analyst,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,2.0,68.0,2.0,7.09,2402.0,19.0,2421.0,,level_1
QIC_Digital_Hub_data_analyst,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,45.0,1.0,9.14,2075.0,19.0,2094.0,,level_1
QIC_Digital_Hub_data_analyst,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,45.0,1.0,11.97,2075.0,19.0,2094.0,,level_1
QIC_Digital_Hub_data_analyst,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,45.0,1.0,1.6,2075.0,19.0,2094.0,,level_1
angels-space-art-director,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,35.0,0.0,0.48,2452.0,19.0,2471.0,,level_1
angels-space-art-director,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,42.0,0.0,7.93,2452.0,19.0,2471.0,,level_1
angels-space-art-director,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,35.0,0.0,0.61,2452.0,19.0,2471.0,,level_1
anglian-water-lead-systems-engineer,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,15.0,0.0,6.41,2215.0,19.0,2234.0,,level_1
anglian-water-lead-systems-engineer,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,15.0,0.0,10.45,2215.0,19.0,2234.0,,level_1
anglian-water-lead-systems-engineer,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,15.0,0.0,1.24,2215.0,19.0,2234.0,,level_1
bazaarvoice-provisioning-analyst,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,35.0,0.0,11.98,2322.0,19.0,2341.0,,level_1
bazaarvoice-provisioning-analyst,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,35.0,0.0,8.51,2322.0,19.0,2341.0,,level_1
bazaarvoice-provisioning-analyst,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,35.0,0.0,7.78,2322.0,19.0,2341.0,,level_1
bpostgroup_People_Analytics_Data_Scientist ,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,3.0,82.0,3.0,3.12,2168.0,19.0,2187.0,,level_1
bpostgroup_People_Analytics_Data_Scientist ,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,3.0,82.0,3.0,0.63,2168.0,19.0,2187.0,,level_1
bpostgroup_People_Analytics_Data_Scientist ,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,3.0,82.0,3.0,7.93,2168.0,19.0,2187.0,,level_1
codility_assessment_scientist,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,3.0,92.0,3.0,9.05,3281.0,19.0,3300.0,,level_1
codility_assessment_scientist,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,3.0,92.0,3.0,10.08,3281.0,19.0,3300.0,,level_1
codility_assessment_scientist,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,3.0,92.0,3.0,9.16,3281.0,19.0,3300.0,,level_1
freeplay_data_scientist,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,45.0,2.0,1.26,1716.0,19.0,1735.0,,level_1
freeplay_data_scientist,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,45.0,2.0,7.59,1716.0,19.0,1735.0,,level_1
freeplay_data_scientist,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,45.0,2.0,1.43,1716.0,19.0,1735.0,,level_1
lightning-ai-frontend-engineer,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,5.0,0.0,3.67,2017.0,18.0,2035.0,,level_1
lightning-ai-frontend-engineer,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,15.0,0.0,5.63,2017.0,19.0,2036.0,,level_1
lightning-ai-frontend-engineer,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,15.0,0.0,7.66,2017.0,19.0,2036.0,,level_1
meta_data_analyst,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,3.0,78.0,2.0,1.04,2576.0,19.0,2595.0,,level_1
meta_data_analyst,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,3.0,78.0,2.0,3.46,2576.0,19.0,2595.0,,level_1
meta_data_analyst,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,3.0,78.0,2.0,9.15,2576.0,19.0,2595.0,,level_1
skillvue_people_scientist,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,3.0,78.0,3.0,1.21,1950.0,19.0,1969.0,,level_1
skillvue_people_scientist,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,3.0,78.0,3.0,11.91,1950.0,19.0,1969.0,,level_1
skillvue_people_scientist,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,3.0,78.0,3.0,1.56,1950.0,19.0,1969.0,,level_1
sorare-marketing-graphic-designer,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,5.0,0.0,1.75,2348.0,18.0,2366.0,,level_1
sorare-marketing-graphic-designer,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,5.0,0.0,6.89,2348.0,18.0,2366.0,,level_1
sorare-marketing-graphic-designer,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,5.0,0.0,12.64,2348.0,18.0,2366.0,,level_1
the_world_bank_consultant_agent_evaluation,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,3.0,92.0,3.0,3.01,1947.0,19.0,1966.0,,level_1
the_world_bank_consultant_agent_evaluation,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,3.0,92.0,3.0,1.99,1947.0,19.0,1966.0,,level_1
the_world_bank_consultant_agent_evaluation,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,3.0,92.0,3.0,0.59,1947.0,19.0,1966.0,,level_1
unicef_people_culture_specialist,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,2.0,72.0,2.0,1.23,2140.0,19.0,2159.0,,level_1
unicef_people_culture_specialist,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,2.0,72.0,2.0,0.6,2140.0,19.0,2159.0,,level_1
unicef_people_culture_specialist,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,2.0,72.0,2.0,1.86,2140.0,19.0,2159.0,,level_1
 Product_Growth_Analyst_wiris,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,45.0,1.0,0.64,2189.0,19.0,2208.0,,level_1
 Product_Growth_Analyst_wiris,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,45.0,1.0,8.03,2189.0,19.0,2208.0,,level_1
 Product_Growth_Analyst_wiris,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,45.0,1.0,8.36,2189.0,19.0,2208.0,,level_1
AI_Video_Editor_PARTNERS,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,0.0,0.9,1826.0,19.0,1845.0,,level_1
AI_Video_Editor_PARTNERS,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,0.0,10.0,0.0,9.38,1826.0,19.0,1845.0,,level_1
AI_Video_Editor_PARTNERS,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,0.0,5.0,0.0,0.88,1826.0,18.0,1844.0,,level_1
Applied_AI_Engineer_Impress,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,48.0,0.0,6.02,2147.0,19.0,2166.0,,level_1
Applied_AI_Engineer_Impress,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,48.0,0.0,9.94,2147.0,19.0,2166.0,,level_1
Applied_AI_Engineer_Impress,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,45.0,0.0,0.55,2147.0,19.0,2166.0,,level_1
Customer_success_specialist_CareWise,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,35.0,0.0,0.63,2067.0,19.0,2086.0,,level_1
Customer_success_specialist_CareWise,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,35.0,0.0,0.61,2067.0,19.0,2086.0,,level_1
Customer_success_specialist_CareWise,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,35.0,0.0,9.95,2067.0,19.0,2086.0,,level_1
Data_Architect_Hanna_Robulets_Company,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,35.0,0.0,9.61,1849.0,19.0,1868.0,,level_1
Data_Architect_Hanna_Robulets_Company,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,35.0,0.0,8.33,1849.0,19.0,1868.0,,level_1
Data_Architect_Hanna_Robulets_Company,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,35.0,0.0,1.56,1849.0,19.0,1868.0,,level_1
Digital_Learning_Applications_Schneider_Electric,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,1.0,45.0,1.0,10.05,2711.0,19.0,2730.0,,level_1
Digital_Learning_Applications_Schneider_Electric,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,1.0,45.0,1.0,7.84,2711.0,19.0,2730.0,,level_1
Digital_Learning_Applications_Schneider_Electric,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,1.0,45.0,1.0,5.26,2711.0,19.0,2730.0,,level_1
QIT Software_data_scientist,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,2.0,65.0,2.0,8.22,1955.0,19.0,1974.0,,level_1
QIT Software_data_scientist,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,2.0,68.0,2.0,0.88,1955.0,19.0,1974.0,,level_1
QIT Software_data_scientist,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,2.0,68.0,2.0,11.82,1955.0,19.0,1974.0,,level_1
Senior_AI Engineer_MoveUp,cv_primary,P2,1,main,gemini-3.1-flash-lite-preview,1.0,2.0,55.0,0.0,7.65,1812.0,19.0,1831.0,,level_1
Senior_AI Engineer_MoveUp,cv_primary,P2,2,main,gemini-3.1-flash-lite-preview,1.0,2.0,62.0,0.0,0.66,1812.0,19.0,1831.0,,level_1
Senior_AI Engineer_MoveUp,cv_primary,P2,3,main,gemini-3.1-flash-lite-preview,1.0,2.0,62.0,0.0,0.62,1812.0,19.0,1831.0,,level_1
meta_software_engineer_leadership_machine_learning_8bf9b1,cv_primary,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1.0,45.0,,0.73,1988.0,19.0,2007.0,,level_1
meta_software_engineer_leadership_machine_learning_8bf9b1,cv_primary,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1.0,45.0,,0.75,1988.0,19.0,2007.0,,level_1
meta_software_engineer_leadership_machine_learning_8bf9b1,cv_primary,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1.0,45.0,,0.59,1988.0,19.0,2007.0,,level_1
revecore_senior_director_ai_systems_be600f,cv_primary,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1.0,45.0,,0.67,2826.0,19.0,2845.0,,level_1
revecore_senior_director_ai_systems_be600f,cv_primary,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1.0,45.0,,0.81,2826.0,19.0,2845.0,,level_1
revecore_senior_director_ai_systems_be600f,cv_primary,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1.0,45.0,,17.86,2826.0,19.0,2845.0,,level_1
morgan_stanley_systems_analyst_director_ac9c07,cv_primary,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1.0,35.0,,4.5,3099.0,19.0,3118.0,,level_1
morgan_stanley_systems_analyst_director_ac9c07,cv_primary,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1.0,35.0,,0.7,3099.0,19.0,3118.0,,level_1
morgan_stanley_systems_analyst_director_ac9c07,cv_primary,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1.0,35.0,,7.09,3099.0,19.0,3118.0,,level_1
the_hartford_director_of_enterprise_architecture_genai_fa5710,cv_primary,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,22.0,,11.43,2678.0,19.0,2697.0,,level_1
the_hartford_director_of_enterprise_architecture_genai_fa5710,cv_primary,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,22.0,,0.53,2678.0,19.0,2697.0,,level_1
the_hartford_director_of_enterprise_architecture_genai_fa5710,cv_primary,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1.0,28.0,,7.75,2678.0,19.0,2697.0,,level_1
mantech_senior_model_based_system_engineer_ab246d,cv_primary,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,15.0,,0.86,2541.0,19.0,2560.0,,level_1
mantech_senior_model_based_system_engineer_ab246d,cv_primary,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,15.0,,11.11,2541.0,19.0,2560.0,,level_1
mantech_senior_model_based_system_engineer_ab246d,cv_primary,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,15.0,,0.76,2541.0,19.0,2560.0,,level_1
nvidia_senior_software_engineer_jax_269b9a,cv_primary,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,20.0,,9.73,2119.0,19.0,2138.0,,level_1
nvidia_senior_software_engineer_jax_269b9a,cv_primary,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,15.0,,0.61,2119.0,19.0,2138.0,,level_1
nvidia_senior_software_engineer_jax_269b9a,cv_primary,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,15.0,,5.41,2119.0,19.0,2138.0,,level_1
tines_senior_software_engineer_full_stack_735b5d,cv_primary,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1.0,35.0,,0.71,3179.0,19.0,3198.0,,level_1
tines_senior_software_engineer_full_stack_735b5d,cv_primary,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1.0,35.0,,0.61,3179.0,19.0,3198.0,,level_1
tines_senior_software_engineer_full_stack_735b5d,cv_primary,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,1.0,35.0,,0.61,3179.0,19.0,3198.0,,level_1
TheHiveCareers_Technical Architect,cv_primary,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,20.0,,8.78,1809.0,19.0,1828.0,,level_1
TheHiveCareers_Technical Architect,cv_primary,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,20.0,,18.08,1809.0,19.0,1828.0,,level_1
TheHiveCareers_Technical Architect,cv_primary,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,20.0,,9.31,1809.0,19.0,1828.0,,level_1
utopia_Technical Architect,cv_primary,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,0.0,,5.96,2468.0,18.0,2486.0,,level_1
utopia_Technical Architect,cv_primary,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,0.0,,13.93,2468.0,18.0,2486.0,,level_1
utopia_Technical Architect,cv_primary,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,0.0,0.0,,8.1,2468.0,18.0,2486.0,,level_1
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,cv_primary,P2,1,engineer_extra,gemini-3.1-flash-lite-preview,1.0,2.0,62.0,,0.61,2333.0,19.0,2352.0,,level_1
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,cv_primary,P2,2,engineer_extra,gemini-3.1-flash-lite-preview,1.0,2.0,62.0,,0.49,2333.0,19.0,2352.0,,level_1
orient path_ Research Lead – Cognitive Modeling & Human-AI Systems,cv_primary,P2,3,engineer_extra,gemini-3.1-flash-lite-preview,1.0,2.0,62.0,,6.08,2333.0,19.0,2352.0,,level_1
